#CHROM	POS	chlamy_7A_5mCG_5hmCG_sorted_remap_CC2937_T2T.bam	chlamy_8A_5mCG_5hmCG_sorted_remap_CC2937_T2T.bam	chlamy_15A_5mCG_5hmCG_sorted_remap_CC2937_T2T.bam	chlamy_18A_5mCG_5hmCG_sorted_remap_CC2937_T2T.bam
chromosome_15	1691198	54	53	39	27
chromosome_15	1691199	53	53	39	27
chromosome_15	1691200	54	53	39	27
chromosome_15	1691201	54	53	39	27
chromosome_15	1691202	54	53	39	27
chromosome_15	1691203	54	53	39	27
chromosome_15	1691204	54	53	39	27
chromosome_15	1691205	54	54	39	27
chromosome_15	1691206	54	54	39	26
chromosome_15	1691207	54	54	39	26
chromosome_15	1691208	54	53	39	26
chromosome_15	1691209	53	54	39	27
chromosome_15	1691210	54	54	39	28
chromosome_15	1691211	54	54	39	28
chromosome_15	1691212	54	54	39	28
chromosome_15	1691213	54	54	39	28
chromosome_15	1691214	54	54	39	28
chromosome_15	1691215	54	54	39	28
chromosome_15	1691216	53	54	39	28
chromosome_15	1691217	52	53	39	28
chromosome_15	1691218	54	52	39	27
chromosome_15	1691219	54	53	39	28
chromosome_15	1691220	53	53	40	26
chromosome_15	1691221	53	54	40	26
chromosome_15	1691222	53	54	40	26
chromosome_15	1691223	53	54	40	26
chromosome_15	1691224	53	54	40	26
chromosome_15	1691225	53	54	40	26
chromosome_15	1691226	53	54	39	26
chromosome_15	1691227	53	54	40	25
chromosome_15	1691228	53	54	40	25
chromosome_15	1691229	53	54	40	25
chromosome_15	1691230	53	54	40	26
chromosome_15	1691231	53	54	40	26
chromosome_15	1691232	53	54	40	26
chromosome_15	1691233	53	54	40	26
chromosome_15	1691234	53	54	40	26
chromosome_15	1691235	54	54	40	26
chromosome_15	1691236	54	53	40	26
chromosome_15	1691237	54	54	40	26
chromosome_15	1691238	54	54	40	26
chromosome_15	1691239	54	54	40	26
chromosome_15	1691240	54	54	40	26
chromosome_15	1691241	54	54	40	26
chromosome_15	1691242	54	53	40	26
chromosome_15	1691243	54	53	40	26
chromosome_15	1691244	53	52	39	25
chromosome_15	1691245	54	53	40	26
chromosome_15	1691246	54	53	40	26
chromosome_15	1691247	54	52	40	25
chromosome_15	1691248	54	52	40	25
chromosome_15	1691249	54	53	40	26
chromosome_15	1691250	54	53	40	26
chromosome_15	1691251	53	53	40	26
chromosome_15	1691252	53	52	40	26
chromosome_15	1691253	54	52	40	26
chromosome_15	1691254	54	53	40	26
chromosome_15	1691255	54	53	40	26
chromosome_15	1691256	54	54	40	25
chromosome_15	1691257	54	54	40	26
chromosome_15	1691258	54	54	40	26
chromosome_15	1691259	54	53	40	26
chromosome_15	1691260	54	54	40	26
chromosome_15	1691261	54	54	40	26
chromosome_15	1691262	54	54	40	26
chromosome_15	1691263	54	54	40	26
chromosome_15	1691264	54	54	40	26
chromosome_15	1691265	54	54	40	25
chromosome_15	1691266	54	53	40	26
chromosome_15	1691267	54	53	40	26
chromosome_15	1691268	54	54	40	26
chromosome_15	1691269	54	53	40	26
chromosome_15	1691270	54	52	39	26
chromosome_15	1691271	54	54	40	26
chromosome_15	1691272	54	54	40	25
chromosome_15	1691273	54	54	40	25
chromosome_15	1691274	54	53	39	24
chromosome_15	1691275	55	54	40	25
chromosome_15	1691276	55	54	40	25
chromosome_15	1691277	55	54	40	26
chromosome_15	1691278	55	54	40	26
chromosome_15	1691279	55	54	40	26
chromosome_15	1691280	55	54	40	25
chromosome_15	1691281	55	54	40	25
chromosome_15	1691282	55	54	40	25
chromosome_15	1691283	55	54	40	26
chromosome_15	1691284	55	53	40	26
chromosome_15	1691285	55	54	40	25
chromosome_15	1691286	55	54	40	25
chromosome_15	1691287	55	54	40	25
chromosome_15	1691288	55	54	40	25
chromosome_15	1691289	55	54	40	25
chromosome_15	1691290	55	54	40	25
chromosome_15	1691291	55	54	40	25
chromosome_15	1691292	55	54	40	25
chromosome_15	1691293	55	54	40	25
chromosome_15	1691294	55	53	40	25
chromosome_15	1691295	55	53	40	25
chromosome_15	1691296	55	53	40	25
chromosome_15	1691297	55	53	40	24
chromosome_15	1691298	54	53	39	24
chromosome_15	1691299	54	53	40	25
chromosome_15	1691300	54	53	40	25
chromosome_15	1691301	54	53	40	25
chromosome_15	1691302	55	52	40	25
chromosome_15	1691303	55	51	40	25
chromosome_15	1691304	55	51	40	25
chromosome_15	1691305	55	52	40	25
chromosome_15	1691306	55	52	40	25
chromosome_15	1691307	55	52	40	25
chromosome_15	1691308	55	51	40	25
chromosome_15	1691309	54	50	39	25
chromosome_15	1691310	54	49	39	24
chromosome_15	1691311	53	48	40	25
chromosome_15	1691312	51	48	39	26
chromosome_15	1691313	54	50	38	26
chromosome_15	1691314	55	52	40	25
chromosome_15	1691315	55	52	40	25
chromosome_15	1691316	58	52	40	25
chromosome_15	1691317	59	51	40	25
chromosome_15	1691318	59	50	40	26
chromosome_15	1691319	59	52	40	26
chromosome_15	1691320	59	52	40	26
chromosome_15	1691321	59	52	40	26
chromosome_15	1691322	59	52	40	26
chromosome_15	1691323	59	52	39	26
chromosome_15	1691324	58	52	39	26
chromosome_15	1691325	58	51	39	26
chromosome_15	1691326	58	50	40	26
chromosome_15	1691327	59	51	40	26
chromosome_15	1691328	59	52	41	26
chromosome_15	1691329	59	52	41	26
chromosome_15	1691330	59	52	41	26
chromosome_15	1691331	58	52	39	27
chromosome_15	1691332	59	52	41	27
chromosome_15	1691333	59	50	41	27
chromosome_15	1691334	59	51	41	27
chromosome_15	1691335	59	52	40	27
chromosome_15	1691336	59	51	40	28
chromosome_15	1691337	59	50	40	28
chromosome_15	1691338	61	51	40	28
chromosome_15	1691339	61	50	40	28
chromosome_15	1691340	61	49	40	28
chromosome_15	1691341	61	50	40	28
chromosome_15	1691342	61	51	41	28
chromosome_15	1691343	61	51	41	28
chromosome_15	1691344	61	50	41	28
chromosome_15	1691345	61	51	41	28
chromosome_15	1691346	61	50	42	28
chromosome_15	1691347	61	50	42	28
chromosome_15	1691348	61	51	42	28
chromosome_15	1691349	61	51	42	28
chromosome_15	1691350	61	51	42	29
chromosome_15	1691351	61	51	42	28
chromosome_15	1691352	61	51	42	28
chromosome_15	1691353	60	49	42	28
chromosome_15	1691354	62	50	42	28
chromosome_15	1691355	62	51	42	27
chromosome_15	1691356	62	52	42	27
chromosome_15	1691357	62	52	41	27
chromosome_15	1691358	62	52	42	27
chromosome_15	1691359	62	52	42	27
chromosome_15	1691360	62	52	42	26
chromosome_15	1691361	62	52	42	26
chromosome_15	1691362	61	52	42	26
chromosome_15	1691363	59	52	42	27
chromosome_15	1691364	61	51	42	27
chromosome_15	1691365	61	51	40	27
chromosome_15	1691366	61	51	42	27
chromosome_15	1691367	62	51	42	27
chromosome_15	1691368	62	49	42	26
chromosome_15	1691369	62	51	41	26
chromosome_15	1691370	62	50	42	26
chromosome_15	1691371	61	49	41	26
chromosome_15	1691372	61	49	41	26
chromosome_15	1691373	62	52	41	27
chromosome_15	1691374	62	52	41	27
chromosome_15	1691375	62	52	41	27
chromosome_15	1691376	62	52	41	27
chromosome_15	1691377	62	52	42	27
chromosome_15	1691378	62	53	42	27
chromosome_15	1691379	61	52	42	27
chromosome_15	1691380	61	51	42	27
chromosome_15	1691381	62	52	42	27
chromosome_15	1691382	62	52	41	27
chromosome_15	1691383	62	52	41	27
chromosome_15	1691384	62	52	41	27
chromosome_15	1691385	62	52	41	27
chromosome_15	1691386	62	50	42	27
chromosome_15	1691387	62	50	42	27
chromosome_15	1691388	62	53	42	27
chromosome_15	1691389	62	53	42	27
chromosome_15	1691390	62	53	42	27
chromosome_15	1691391	62	53	42	27
chromosome_15	1691392	62	53	42	27
chromosome_15	1691393	62	53	42	27
chromosome_15	1691394	62	53	42	27
chromosome_15	1691395	61	53	42	27
chromosome_15	1691396	61	53	42	27
chromosome_15	1691397	62	52	41	27
chromosome_15	1691398	62	53	41	27
chromosome_15	1691399	62	53	41	27
chromosome_15	1691400	62	53	41	27
chromosome_15	1691401	62	53	41	27
chromosome_15	1691402	62	53	42	27
chromosome_15	1691403	62	53	42	27
chromosome_15	1691404	62	53	42	27
chromosome_15	1691405	62	53	42	27
chromosome_15	1691406	62	53	42	27
chromosome_15	1691407	61	53	41	27
chromosome_15	1691408	62	53	41	27
chromosome_15	1691409	61	53	42	27
chromosome_15	1691410	61	53	42	27
chromosome_15	1691411	61	53	42	27
chromosome_15	1691412	61	53	42	27
chromosome_15	1691413	60	53	42	27
chromosome_15	1691414	61	52	42	27
chromosome_15	1691415	61	52	42	27
chromosome_15	1691416	61	52	42	27
chromosome_15	1691417	61	52	42	27
chromosome_15	1691418	61	51	42	27
chromosome_15	1691419	61	52	42	27
chromosome_15	1691420	61	52	42	27
chromosome_15	1691421	61	51	42	27
chromosome_15	1691422	61	51	42	27
chromosome_15	1691423	61	52	42	27
chromosome_15	1691424	61	52	41	27
chromosome_15	1691425	61	52	42	27
chromosome_15	1691426	61	53	42	27
chromosome_15	1691427	61	53	41	27
chromosome_15	1691428	61	54	42	27
chromosome_15	1691429	61	54	42	27
chromosome_15	1691430	60	53	42	27
chromosome_15	1691431	59	53	42	27
chromosome_15	1691432	59	51	42	26
chromosome_15	1691433	60	52	42	26
chromosome_15	1691434	61	54	42	26
chromosome_15	1691435	62	54	42	26
chromosome_15	1691436	62	54	42	26
chromosome_15	1691437	62	54	42	25
chromosome_15	1691438	62	53	42	25
chromosome_15	1691439	62	54	42	26
chromosome_15	1691440	62	54	42	26
chromosome_15	1691441	62	54	42	26
chromosome_15	1691442	62	53	42	26
chromosome_15	1691443	62	53	42	26
chromosome_15	1691444	61	52	42	26
chromosome_15	1691445	62	53	42	26
chromosome_15	1691446	63	54	42	25
chromosome_15	1691447	63	54	42	25
chromosome_15	1691448	63	53	42	25
chromosome_15	1691449	63	54	42	25
chromosome_15	1691450	63	54	42	25
chromosome_15	1691451	62	54	42	25
chromosome_15	1691452	62	50	42	25
chromosome_15	1691453	61	52	41	25
chromosome_15	1691454	61	54	42	25
chromosome_15	1691455	61	54	42	25
chromosome_15	1691456	60	52	42	24
chromosome_15	1691457	61	52	42	24
chromosome_15	1691458	60	54	42	25
chromosome_15	1691459	59	54	42	25
chromosome_15	1691460	60	54	42	25
chromosome_15	1691461	60	53	42	25
chromosome_15	1691462	60	54	42	24
chromosome_15	1691463	60	53	41	23
chromosome_15	1691464	61	54	42	24
chromosome_15	1691465	61	54	42	25
chromosome_15	1691466	61	54	42	25
chromosome_15	1691467	61	54	42	25
chromosome_15	1691468	61	53	42	25
chromosome_15	1691469	62	53	42	25
chromosome_15	1691470	63	53	42	25
chromosome_15	1691471	63	53	42	25
chromosome_15	1691472	63	53	43	25
chromosome_15	1691473	63	54	42	25
chromosome_15	1691474	63	54	42	25
chromosome_15	1691475	63	53	42	25
chromosome_15	1691476	62	54	41	25
chromosome_15	1691477	62	54	41	25
chromosome_15	1691478	62	52	42	25
chromosome_15	1691479	63	54	42	25
chromosome_15	1691480	63	54	43	25
chromosome_15	1691481	63	54	43	25
chromosome_15	1691482	63	53	43	25
chromosome_15	1691483	62	51	43	25
chromosome_15	1691484	62	53	42	25
chromosome_15	1691485	62	54	42	24
chromosome_15	1691486	62	54	42	25
chromosome_15	1691487	62	54	42	25
chromosome_15	1691488	62	54	42	25
chromosome_15	1691489	62	53	42	25
chromosome_15	1691490	62	54	42	25
chromosome_15	1691491	61	54	42	25
chromosome_15	1691492	61	54	42	25
chromosome_15	1691493	61	54	42	25
chromosome_15	1691494	61	54	42	25
chromosome_15	1691495	62	54	42	25
chromosome_15	1691496	61	54	42	25
chromosome_15	1691497	60	54	42	25
chromosome_15	1691498	61	54	42	25
chromosome_15	1691499	61	52	42	25
chromosome_15	1691500	61	52	41	25
chromosome_15	1691501	62	53	42	25
chromosome_15	1691502	62	53	42	25
chromosome_15	1691503	62	54	42	24
chromosome_15	1691504	62	54	42	24
chromosome_15	1691505	62	54	42	24
chromosome_15	1691506	62	53	41	24
chromosome_15	1691507	62	54	42	24
chromosome_15	1691508	62	54	42	24
chromosome_15	1691509	62	53	42	24
chromosome_15	1691510	62	54	42	24
chromosome_15	1691511	62	53	42	24
chromosome_15	1691512	62	52	42	24
chromosome_15	1691513	62	53	41	24
chromosome_15	1691514	62	53	41	24
chromosome_15	1691515	62	54	42	24
chromosome_15	1691516	62	53	42	24
chromosome_15	1691517	62	54	42	24
chromosome_15	1691518	62	54	42	24
chromosome_15	1691519	62	52	41	24
chromosome_15	1691520	62	53	41	23
chromosome_15	1691521	62	54	42	24
chromosome_15	1691522	62	52	42	23
chromosome_15	1691523	62	54	42	24
chromosome_15	1691524	62	54	42	24
chromosome_15	1691525	62	53	42	23
chromosome_15	1691526	62	54	42	24
chromosome_15	1691527	62	54	42	24
chromosome_15	1691528	62	54	42	24
chromosome_15	1691529	62	53	42	24
chromosome_15	1691530	62	53	42	24
chromosome_15	1691531	62	54	41	24
chromosome_15	1691532	62	53	41	24
chromosome_15	1691533	62	54	42	24
chromosome_15	1691534	62	54	42	24
chromosome_15	1691535	62	54	42	24
chromosome_15	1691536	62	54	42	24
chromosome_15	1691537	62	54	42	24
chromosome_15	1691538	62	54	42	24
chromosome_15	1691539	62	54	42	24
chromosome_15	1691540	62	53	42	24
chromosome_15	1691541	62	54	42	24
chromosome_15	1691542	62	51	41	24
chromosome_15	1691543	62	52	41	24
chromosome_15	1691544	62	54	40	24
chromosome_15	1691545	62	54	41	24
chromosome_15	1691546	61	54	41	24
chromosome_15	1691547	62	54	41	24
chromosome_15	1691548	62	53	41	24
chromosome_15	1691549	61	53	42	24
chromosome_15	1691550	61	53	41	22
chromosome_15	1691551	60	52	40	24
chromosome_15	1691552	60	54	41	24
chromosome_15	1691553	59	53	41	24
chromosome_15	1691554	60	52	41	24
chromosome_15	1691555	60	52	41	24
chromosome_15	1691556	60	52	40	24
chromosome_15	1691557	61	54	41	23
chromosome_15	1691558	62	53	42	24
chromosome_15	1691559	61	54	42	24
chromosome_15	1691560	61	53	42	24
chromosome_15	1691561	61	52	41	24
chromosome_15	1691562	61	52	41	24
chromosome_15	1691563	60	53	42	24
chromosome_15	1691564	60	49	41	23
chromosome_15	1691565	61	52	42	24
chromosome_15	1691566	61	54	42	24
chromosome_15	1691567	61	53	42	24
chromosome_15	1691568	61	52	42	24
chromosome_15	1691569	62	51	42	24
chromosome_15	1691570	62	54	42	24
chromosome_15	1691571	62	52	42	24
chromosome_15	1691572	62	54	42	24
chromosome_15	1691573	62	53	41	24
chromosome_15	1691574	62	51	40	24
chromosome_15	1691575	62	54	42	24
chromosome_15	1691576	62	54	41	24
chromosome_15	1691577	62	51	40	24
chromosome_15	1691578	62	54	42	24
chromosome_15	1691579	62	54	42	24
chromosome_15	1691580	60	51	40	24
chromosome_15	1691581	62	53	42	23
chromosome_15	1691582	63	54	42	24
chromosome_15	1691583	63	54	42	24
chromosome_15	1691584	63	51	42	23
chromosome_15	1691585	63	53	42	24
chromosome_15	1691586	63	54	42	24
chromosome_15	1691587	63	54	42	24
chromosome_15	1691588	63	54	42	24
chromosome_15	1691589	63	54	41	24
chromosome_15	1691590	63	54	42	24
chromosome_15	1691591	63	54	41	24
chromosome_15	1691592	62	52	42	24
chromosome_15	1691593	63	54	42	24
chromosome_15	1691594	63	52	42	24
chromosome_15	1691595	63	54	42	24
chromosome_15	1691596	62	52	41	24
chromosome_15	1691597	63	51	41	24
chromosome_15	1691598	63	53	42	24
chromosome_15	1691599	63	52	41	24
chromosome_15	1691600	62	52	40	23
chromosome_15	1691601	62	52	42	24
chromosome_15	1691602	62	51	42	24
chromosome_15	1691603	63	53	42	24
chromosome_15	1691604	63	52	42	24
chromosome_15	1691605	63	51	42	24
chromosome_15	1691606	63	52	42	24
chromosome_15	1691607	63	52	42	24
chromosome_15	1691608	62	53	42	23
chromosome_15	1691609	62	53	42	23
chromosome_15	1691610	62	53	42	23
chromosome_15	1691611	61	51	42	23
chromosome_15	1691612	63	51	42	24
chromosome_15	1691613	63	51	41	24
chromosome_15	1691614	62	53	42	24
chromosome_15	1691615	63	52	40	23
chromosome_15	1691616	63	53	42	23
chromosome_15	1691617	62	51	40	23
chromosome_15	1691618	63	51	42	23
chromosome_15	1691619	63	50	41	23
chromosome_15	1691620	63	50	41	23
chromosome_15	1691621	63	50	41	23
chromosome_15	1691622	63	51	41	23
chromosome_15	1691623	62	53	42	22
chromosome_15	1691624	63	53	42	23
chromosome_15	1691625	63	53	42	23
chromosome_15	1691626	63	53	42	23
chromosome_15	1691627	63	53	42	23
chromosome_15	1691628	64	53	42	23
chromosome_15	1691629	61	52	42	23
chromosome_15	1691630	64	53	42	23
chromosome_15	1691631	64	53	42	23
chromosome_15	1691632	64	53	42	23
chromosome_15	1691633	63	52	41	23
chromosome_15	1691634	64	52	42	23
chromosome_15	1691635	64	51	42	23
chromosome_15	1691636	63	51	42	23
chromosome_15	1691637	64	53	43	23
chromosome_15	1691638	64	52	43	23
chromosome_15	1691639	64	52	43	23
chromosome_15	1691640	64	52	43	23
chromosome_15	1691641	64	52	43	23
chromosome_15	1691642	64	52	43	23
chromosome_15	1691643	64	52	43	23
chromosome_15	1691644	64	52	43	23
chromosome_15	1691645	64	52	43	23
chromosome_15	1691646	63	53	42	23
chromosome_15	1691647	64	53	43	23
chromosome_15	1691648	64	53	43	23
chromosome_15	1691649	64	52	43	23
chromosome_15	1691650	64	53	43	23
chromosome_15	1691651	64	53	43	23
chromosome_15	1691652	63	51	43	23
chromosome_15	1691653	64	53	43	23
chromosome_15	1691654	64	53	43	23
chromosome_15	1691655	64	53	42	23
chromosome_15	1691656	64	53	42	23
chromosome_15	1691657	63	53	43	23
chromosome_15	1691658	64	53	43	23
chromosome_15	1691659	64	53	43	23
chromosome_15	1691660	64	53	43	23
chromosome_15	1691661	63	52	43	23
chromosome_15	1691662	63	53	43	23
chromosome_15	1691663	63	52	42	23
chromosome_15	1691664	63	53	43	23
chromosome_15	1691665	63	53	43	23
chromosome_15	1691666	63	52	43	23
chromosome_15	1691667	62	52	43	23
chromosome_15	1691668	63	52	43	23
chromosome_15	1691669	63	53	43	23
chromosome_15	1691670	63	53	42	23
chromosome_15	1691671	63	53	43	23
chromosome_15	1691672	63	53	43	23
chromosome_15	1691673	63	52	43	23
chromosome_15	1691674	63	52	43	23
chromosome_15	1691675	63	52	43	23
chromosome_15	1691676	63	52	43	23
chromosome_15	1691677	63	52	43	23
chromosome_15	1691678	63	52	43	23
chromosome_15	1691679	63	52	42	23
chromosome_15	1691680	63	51	43	23
chromosome_15	1691681	63	53	43	23
chromosome_15	1691682	63	53	43	23
chromosome_15	1691683	62	52	43	23
chromosome_15	1691684	63	53	43	23
chromosome_15	1691685	62	52	43	23
chromosome_15	1691686	62	53	43	23
chromosome_15	1691687	63	52	43	23
chromosome_15	1691688	63	53	43	22
chromosome_15	1691689	63	52	43	23
chromosome_15	1691690	63	52	43	24
chromosome_15	1691691	63	53	43	24
chromosome_15	1691692	63	53	42	24
chromosome_15	1691693	62	52	42	24
chromosome_15	1691694	62	52	43	24
chromosome_15	1691695	63	54	43	24
chromosome_15	1691696	63	54	43	24
chromosome_15	1691697	63	54	43	24
chromosome_15	1691698	63	53	43	24
chromosome_15	1691699	62	53	43	23
chromosome_15	1691700	63	53	43	24
chromosome_15	1691701	63	54	43	24
chromosome_15	1691702	63	54	42	24
chromosome_15	1691703	63	53	42	24
chromosome_15	1691704	63	54	43	24
chromosome_15	1691705	63	54	43	24
chromosome_15	1691706	63	54	43	24
chromosome_15	1691707	63	54	43	24
chromosome_15	1691708	63	54	43	24
chromosome_15	1691709	63	54	43	24
chromosome_15	1691710	62	54	43	24
chromosome_15	1691711	62	54	43	24
chromosome_15	1691712	62	53	43	24
chromosome_15	1691713	63	52	40	22
chromosome_15	1691714	63	54	42	24
chromosome_15	1691715	63	54	43	24
chromosome_15	1691716	63	54	42	24
chromosome_15	1691717	63	54	43	24
chromosome_15	1691718	63	54	43	24
chromosome_15	1691719	63	54	43	24
chromosome_15	1691720	63	54	43	24
chromosome_15	1691721	63	54	43	23
chromosome_15	1691722	63	54	43	24
chromosome_15	1691723	63	53	43	24
chromosome_15	1691724	63	53	43	24
chromosome_15	1691725	63	53	43	24
chromosome_15	1691726	63	53	43	24
chromosome_15	1691727	63	54	43	24
chromosome_15	1691728	63	54	43	24
chromosome_15	1691729	63	54	43	24
chromosome_15	1691730	63	53	43	24
chromosome_15	1691731	62	53	43	23
chromosome_15	1691732	62	53	43	24
chromosome_15	1691733	63	54	43	24
chromosome_15	1691734	63	53	43	24
chromosome_15	1691735	63	54	42	23
chromosome_15	1691736	63	54	42	24
chromosome_15	1691737	63	54	43	24
chromosome_15	1691738	63	54	42	24
chromosome_15	1691739	63	54	41	24
chromosome_15	1691740	63	54	41	24
chromosome_15	1691741	63	54	42	24
chromosome_15	1691742	63	53	42	24
chromosome_15	1691743	63	53	41	24
chromosome_15	1691744	63	53	41	24
chromosome_15	1691745	61	52	41	23
chromosome_15	1691746	62	54	41	24
chromosome_15	1691747	62	54	40	24
chromosome_15	1691748	63	53	42	24
chromosome_15	1691749	62	53	41	24
chromosome_15	1691750	63	53	42	24
chromosome_15	1691751	63	53	42	24
chromosome_15	1691752	63	54	42	24
chromosome_15	1691753	63	54	42	24
chromosome_15	1691754	63	54	42	24
chromosome_15	1691755	63	54	42	24
chromosome_15	1691756	63	54	42	24
chromosome_15	1691757	63	54	42	24
chromosome_15	1691758	63	54	42	24
chromosome_15	1691759	63	53	42	24
chromosome_15	1691760	63	54	42	24
chromosome_15	1691761	63	54	42	24
chromosome_15	1691762	63	53	42	24
chromosome_15	1691763	63	54	42	24
chromosome_15	1691764	63	54	42	24
chromosome_15	1691765	63	54	42	24
chromosome_15	1691766	63	54	42	24
chromosome_15	1691767	63	54	42	24
chromosome_15	1691768	63	54	42	24
chromosome_15	1691769	63	55	42	24
chromosome_15	1691770	63	55	42	24
chromosome_15	1691771	63	54	42	24
chromosome_15	1691772	63	54	42	24
chromosome_15	1691773	63	55	42	24
chromosome_15	1691774	63	55	42	24
chromosome_15	1691775	63	54	42	24
chromosome_15	1691776	63	55	42	24
chromosome_15	1691777	62	55	42	24
chromosome_15	1691778	62	53	42	24
chromosome_15	1691779	62	54	43	24
chromosome_15	1691780	62	54	43	24
chromosome_15	1691781	62	54	43	24
chromosome_15	1691782	62	55	43	24
chromosome_15	1691783	62	54	42	23
chromosome_15	1691784	62	55	43	24
chromosome_15	1691785	62	55	43	24
chromosome_15	1691786	62	55	43	24
chromosome_15	1691787	61	55	43	24
chromosome_15	1691788	61	55	43	24
chromosome_15	1691789	61	55	43	24
chromosome_15	1691790	61	55	43	24
chromosome_15	1691791	61	54	43	24
chromosome_15	1691792	61	55	43	24
chromosome_15	1691793	61	55	43	24
chromosome_15	1691794	61	55	43	24
chromosome_15	1691795	61	55	43	24
chromosome_15	1691796	61	55	43	24
chromosome_15	1691797	61	55	43	24
chromosome_15	1691798	60	55	43	24
chromosome_15	1691799	60	55	43	24
chromosome_15	1691800	60	55	43	24
chromosome_15	1691801	60	55	43	24
chromosome_15	1691802	60	55	43	24
chromosome_15	1691803	60	55	43	24
chromosome_15	1691804	59	55	43	23
chromosome_15	1691805	60	55	43	23
chromosome_15	1691806	60	55	43	23
chromosome_15	1691807	60	55	42	24
chromosome_15	1691808	59	55	43	24
chromosome_15	1691809	59	54	43	24
chromosome_15	1691810	59	55	43	24
chromosome_15	1691811	59	55	43	24
chromosome_15	1691812	58	55	43	24
chromosome_15	1691813	58	53	43	24
chromosome_15	1691814	58	53	43	24
chromosome_15	1691815	58	53	43	24
chromosome_15	1691816	58	54	42	24
chromosome_15	1691817	58	52	42	24
chromosome_15	1691818	58	54	43	24
chromosome_15	1691819	58	54	42	24
chromosome_15	1691820	58	53	43	24
chromosome_15	1691821	58	52	43	24
chromosome_15	1691822	58	52	43	24
chromosome_15	1691823	58	52	43	24
chromosome_15	1691824	58	54	43	24
chromosome_15	1691825	58	53	43	24
chromosome_15	1691826	58	53	43	24
chromosome_15	1691827	58	54	43	24
chromosome_15	1691828	58	53	43	24
chromosome_15	1691829	58	52	42	24
chromosome_15	1691830	58	52	42	24
chromosome_15	1691831	58	54	42	24
chromosome_15	1691832	58	53	43	24
chromosome_15	1691833	58	53	43	24
chromosome_15	1691834	58	53	42	24
chromosome_15	1691835	58	53	42	24
chromosome_15	1691836	58	54	43	24
chromosome_15	1691837	58	54	43	24
chromosome_15	1691838	58	54	43	24
chromosome_15	1691839	58	54	43	24
chromosome_15	1691840	58	52	43	24
chromosome_15	1691841	55	49	42	24
chromosome_15	1691842	55	49	42	24
chromosome_15	1691843	58	53	42	24
chromosome_15	1691844	58	52	42	24
chromosome_15	1691845	58	54	42	24
chromosome_15	1691846	58	54	41	24
chromosome_15	1691847	58	54	42	24
chromosome_15	1691848	58	54	41	24
chromosome_15	1691849	58	54	42	24
chromosome_15	1691850	58	54	42	24
chromosome_15	1691851	58	54	42	24
chromosome_15	1691852	58	54	42	24
chromosome_15	1691853	58	53	42	24
chromosome_15	1691854	58	53	42	24
chromosome_15	1691855	58	53	42	24
chromosome_15	1691856	58	53	42	24
chromosome_15	1691857	58	53	42	24
chromosome_15	1691858	58	53	42	24
chromosome_15	1691859	58	52	42	24
chromosome_15	1691860	58	53	42	24
chromosome_15	1691861	58	54	42	23
chromosome_15	1691862	52	42	36	22
chromosome_15	1691863	56	51	41	23
chromosome_15	1691864	56	52	42	23
chromosome_15	1691865	59	51	42	23
chromosome_15	1691866	59	51	42	23
chromosome_15	1691867	59	51	42	23
chromosome_15	1691868	59	51	41	23
chromosome_15	1691869	59	50	41	23
chromosome_15	1691870	58	52	42	23
chromosome_15	1691871	58	52	42	23
chromosome_15	1691872	58	52	42	22
chromosome_15	1691873	58	51	41	23
chromosome_15	1691874	57	52	42	23
chromosome_15	1691875	57	52	42	23
chromosome_15	1691876	56	51	41	23
chromosome_15	1691877	58	54	40	23
chromosome_15	1691878	58	48	40	23
chromosome_15	1691879	58	53	41	23
chromosome_15	1691880	58	53	41	23
chromosome_15	1691881	58	53	42	23
chromosome_15	1691882	58	52	42	23
chromosome_15	1691883	58	53	42	23
chromosome_15	1691884	58	53	42	23
chromosome_15	1691885	58	54	42	23
chromosome_15	1691886	58	54	42	23
chromosome_15	1691887	58	54	42	23
chromosome_15	1691888	58	54	42	23
chromosome_15	1691889	58	55	42	23
chromosome_15	1691890	58	54	42	23
chromosome_15	1691891	58	53	42	23
chromosome_15	1691892	58	53	42	23
chromosome_15	1691893	58	54	42	23
chromosome_15	1691894	58	55	42	23
chromosome_15	1691895	58	55	42	23
chromosome_15	1691896	58	53	41	23
chromosome_15	1691897	58	54	41	23
chromosome_15	1691898	58	54	41	23
chromosome_15	1691899	58	55	41	23
chromosome_15	1691900	58	54	40	23
chromosome_15	1691901	58	54	42	23
chromosome_15	1691902	58	54	41	23
chromosome_15	1691903	58	55	42	22
chromosome_15	1691904	58	56	42	23
chromosome_15	1691905	58	56	42	23
chromosome_15	1691906	58	56	41	23
chromosome_15	1691907	58	56	41	23
chromosome_15	1691908	58	55	41	23
chromosome_15	1691909	58	56	42	23
chromosome_15	1691910	58	54	42	23
chromosome_15	1691911	58	56	42	23
chromosome_15	1691912	58	54	42	23
chromosome_15	1691913	58	56	42	23
chromosome_15	1691914	58	56	42	23
chromosome_15	1691915	58	55	42	24
chromosome_15	1691916	58	55	42	24
chromosome_15	1691917	58	55	42	24
chromosome_15	1691918	58	56	42	24
chromosome_15	1691919	58	55	42	24
chromosome_15	1691920	58	55	42	24
chromosome_15	1691921	58	55	42	23
chromosome_15	1691922	58	54	42	24
chromosome_15	1691923	58	53	42	24
chromosome_15	1691924	58	54	42	24
chromosome_15	1691925	58	56	42	24
